"avatarUrl","checkinDate","checkoutDate","countryCode","countryName","customerType","guestTypeTranslation","helpfulVotesCount","hotelId","isApproved","negativeText","numNights","photos/0/__typename","photos/0/id","photos/0/kind","photos/0/urls/0/__typename","photos/0/urls/0/size","photos/0/urls/0/url","photos/0/urls/1/__typename","photos/0/urls/1/size","photos/0/urls/1/url","photos/0/urls/2/__typename","photos/0/urls/2/size","photos/0/urls/2/url","photos/1/__typename","photos/1/id","photos/1/kind","photos/1/urls/0/__typename","photos/1/urls/0/size","photos/1/urls/0/url","photos/1/urls/1/__typename","photos/1/urls/1/size","photos/1/urls/1/url","photos/1/urls/2/__typename","photos/1/urls/2/size","photos/1/urls/2/url","photos/2/__typename","photos/2/id","photos/2/kind","photos/2/urls/0/__typename","photos/2/urls/0/size","photos/2/urls/0/url","photos/2/urls/1/__typename","photos/2/urls/1/size","photos/2/urls/1/url","photos/2/urls/2/__typename","photos/2/urls/2/size","photos/2/urls/2/url","photos/3/__typename","photos/3/id","photos/3/kind","photos/3/urls/0/__typename","photos/3/urls/0/size","photos/3/urls/0/url","photos/3/urls/1/__typename","photos/3/urls/1/size","photos/3/urls/1/url","photos/3/urls/2/__typename","photos/3/urls/2/size","photos/3/urls/2/url","photos/4/__typename","photos/4/id","photos/4/kind","photos/4/urls/0/__typename","photos/4/urls/0/size","photos/4/urls/0/url","photos/4/urls/1/__typename","photos/4/urls/1/size","photos/4/urls/1/url","photos/4/urls/2/__typename","photos/4/urls/2/size","photos/4/urls/2/url","positiveText","reviewScore","reviewedDate","roomId","roomName","title","username"
"https://xx.bstatic.com/static/img/review/avatars/ava-r.png","2024-09-08","2024-09-10","ph","Philippines","COUPLES","Couple","","9102195","true","Nothing. This place is an oasis","2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Everything is great. From food to villa, to view 360 degrees.","10","9/12/2024, 1:39:57 PM","910219501","Dune One Bedroom Villa","Exquisite","Rodolfo"
"https://lh3.googleusercontent.com/a/ACg8ocIYhUKwyM4bXk8wHkpRA0GmsUigDCB7c40jWN1tdjGUiWTC8bKV=s96-c","2025-01-23","2025-01-25","ae","United Arab Emirates","COUPLES","Couple","","9102195","true","","2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"You won’t believe what you experience here!

This isn’t just a hotel—it’s an unforgettable experience. The staff? They’re not just friendly; they feel like family. They truly care about every little detail, making sure you feel at home.

The facilities are beyond imagination! They provide special clothes for nighttime desert outings, where you can sit by a fire and gaze at the stars. The vibe, the views, the activities—it’s the perfect blend of luxury and raw nature.

The level of detail is insane! Even the antennas are hidden inside crafted stones so you never feel out of touch with nature. They’ve seamlessly blended technology, luxury, and the desert environment, so you have all the comforts without anything feeling artificial.

And let’s talk about the pools—unreal! The infinity pool is a must-see (check the pictures online!), plus each villa has its own heated private pool—even when the desert gets cold.

Our driver (his name was tricky to remember!) became like family during our stay. And honestly? I miss the staff! That’s how much they care.

The location is breathtaking, just 5 minutes from Maya Mirror. Yes, it’s far from the city, but that’s the whole point—to escape, unwind, and immerse yourself in this dreamlike oasis.

If you’re considering it, don’t hesitate. This isn’t just a hotel—it’s a once-in-a-lifetime experience.

✨ 10/10, highly recommend! ✨","10","1/31/2025, 10:56:30 PM","910219502","Dune One Bedroom Pool Villa",,"Moradi"
"https://lh4.googleusercontent.com/-gH3BqQkrpfE/AAAAAAAAAAI/AAAAAAAAAAA/AMZuuck9roIB8fMKi7nVvZw5T2oymsW3Kw/s96-c/photo.jpg","2025-01-19","2025-01-21","ae","United Arab Emirates","FAMILIES","Family","","9102195","true","Nothing at all","2","ReviewPhoto","448910578","PROPERTY","ReviewPhotoUrl","max1280x900","https://q-xx.bstatic.com/xdata/images/xphoto/max1280x900/448910578.jpg?k=0bb70adcd29dc8c116d19e9b579382afc041ba6b91eaa3289cf1420d992a53f0&o=","ReviewPhotoUrl","square80","https://q-xx.bstatic.com/xdata/images/xphoto/square80/448910578.jpg?k=0bb70adcd29dc8c116d19e9b579382afc041ba6b91eaa3289cf1420d992a53f0&o=","ReviewPhotoUrl","square160","https://q-xx.bstatic.com/xdata/images/xphoto/square144/448910578.jpg?k=0bb70adcd29dc8c116d19e9b579382afc041ba6b91eaa3289cf1420d992a53f0&o=","ReviewPhoto","448910586","PROPERTY","ReviewPhotoUrl","max1280x900","https://q-xx.bstatic.com/xdata/images/xphoto/max1280x900/448910586.jpg?k=012ef3b2568c64a6d85fc2a6e5344e4c703a6c706351fe55bc5d2d2cc6a687dc&o=","ReviewPhotoUrl","square80","https://q-xx.bstatic.com/xdata/images/xphoto/square80/448910586.jpg?k=012ef3b2568c64a6d85fc2a6e5344e4c703a6c706351fe55bc5d2d2cc6a687dc&o=","ReviewPhotoUrl","square160","https://q-xx.bstatic.com/xdata/images/xphoto/square144/448910586.jpg?k=012ef3b2568c64a6d85fc2a6e5344e4c703a6c706351fe55bc5d2d2cc6a687dc&o=","ReviewPhoto","448910619","PROPERTY","ReviewPhotoUrl","max1280x900","https://r-xx.bstatic.com/xdata/images/xphoto/max1280x900/448910619.jpg?k=dabaf879be3f1499df6a2e158f2af27c5b444573e9cd03eec72629bb3e79202b&o=","ReviewPhotoUrl","square80","https://r-xx.bstatic.com/xdata/images/xphoto/square80/448910619.jpg?k=dabaf879be3f1499df6a2e158f2af27c5b444573e9cd03eec72629bb3e79202b&o=","ReviewPhotoUrl","square160","https://r-xx.bstatic.com/xdata/images/xphoto/square144/448910619.jpg?k=dabaf879be3f1499df6a2e158f2af27c5b444573e9cd03eec72629bb3e79202b&o=","ReviewPhoto","448911216","PROPERTY","ReviewPhotoUrl","max1280x900","https://r-xx.bstatic.com/xdata/images/xphoto/max1280x900/448911216.jpg?k=dc4aec1047b678e52a247aed1a244a96f09aea911f2072780dabbfdefe954a5b&o=","ReviewPhotoUrl","square80","https://r-xx.bstatic.com/xdata/images/xphoto/square80/448911216.jpg?k=dc4aec1047b678e52a247aed1a244a96f09aea911f2072780dabbfdefe954a5b&o=","ReviewPhotoUrl","square160","https://r-xx.bstatic.com/xdata/images/xphoto/square144/448911216.jpg?k=dc4aec1047b678e52a247aed1a244a96f09aea911f2072780dabbfdefe954a5b&o=","ReviewPhoto","448923704","PROPERTY","ReviewPhotoUrl","max1280x900","https://r-xx.bstatic.com/xdata/images/xphoto/max1280x900/448923704.jpg?k=7f75f5e9380f7f15ced1dabb3df2e593679c737ec3531a24d040b6685c695d98&o=","ReviewPhotoUrl","square80","https://r-xx.bstatic.com/xdata/images/xphoto/square80/448923704.jpg?k=7f75f5e9380f7f15ced1dabb3df2e593679c737ec3531a24d040b6685c695d98&o=","ReviewPhotoUrl","square160","https://r-xx.bstatic.com/xdata/images/xphoto/square144/448923704.jpg?k=7f75f5e9380f7f15ced1dabb3df2e593679c737ec3531a24d040b6685c695d98&o=","Everything was amazing. Staff was really nice, the views were breathtaking, and the villa was huge and well-organized.","10","1/25/2025, 12:57:08 PM","910219503","Dune Two Bedroom Pool Villa","Recommended ♥︎","Latifa"
"https://lh3.googleusercontent.com/a-/AOh14Gg2kwEXmgm8nikvkaQqbN4aq3-2wQUw6SdkWaLYpg=s96-c","2024-12-24","2024-12-25","gb","United Kingdom","FAMILIES","Family","","9102195","true","There was nothing we didn't like.","1","ReviewPhoto","446885828","PROPERTY","ReviewPhotoUrl","max1280x900","https://r-xx.bstatic.com/xdata/images/xphoto/max1280x900/446885828.jpg?k=3ddeafccda3b8b9c7d023a76be90118a461c2cd8315e748523fd45a460aadefd&o=","ReviewPhotoUrl","square80","https://r-xx.bstatic.com/xdata/images/xphoto/square80/446885828.jpg?k=3ddeafccda3b8b9c7d023a76be90118a461c2cd8315e748523fd45a460aadefd&o=","ReviewPhotoUrl","square160","https://r-xx.bstatic.com/xdata/images/xphoto/square144/446885828.jpg?k=3ddeafccda3b8b9c7d023a76be90118a461c2cd8315e748523fd45a460aadefd&o=","ReviewPhoto","446885835","PROPERTY","ReviewPhotoUrl","max1280x900","https://q-xx.bstatic.com/xdata/images/xphoto/max1280x900/446885835.jpg?k=97efe636e830845dd273ac5277fc69b5dc3c37542e7ddd56023cba5a0b8c6b7e&o=","ReviewPhotoUrl","square80","https://q-xx.bstatic.com/xdata/images/xphoto/square80/446885835.jpg?k=97efe636e830845dd273ac5277fc69b5dc3c37542e7ddd56023cba5a0b8c6b7e&o=","ReviewPhotoUrl","square160","https://q-xx.bstatic.com/xdata/images/xphoto/square144/446885835.jpg?k=97efe636e830845dd273ac5277fc69b5dc3c37542e7ddd56023cba5a0b8c6b7e&o=","ReviewPhoto","446885840","PROPERTY","ReviewPhotoUrl","max1280x900","https://q-xx.bstatic.com/xdata/images/xphoto/max1280x900/446885840.jpg?k=1d2d2777589d429b0a6787a23a4035e934dee56f6c1f061c8984d5d49978b688&o=","ReviewPhotoUrl","square80","https://q-xx.bstatic.com/xdata/images/xphoto/square80/446885840.jpg?k=1d2d2777589d429b0a6787a23a4035e934dee56f6c1f061c8984d5d49978b688&o=","ReviewPhotoUrl","square160","https://q-xx.bstatic.com/xdata/images/xphoto/square144/446885840.jpg?k=1d2d2777589d429b0a6787a23a4035e934dee56f6c1f061c8984d5d49978b688&o=","ReviewPhoto","446885864","PROPERTY","ReviewPhotoUrl","max1280x900","https://q-xx.bstatic.com/xdata/images/xphoto/max1280x900/446885864.jpg?k=78ff385791a3fb37ec6355ca5a4557f2d0e70af8de80612db2d6d3ac106c5e21&o=","ReviewPhotoUrl","square80","https://q-xx.bstatic.com/xdata/images/xphoto/square80/446885864.jpg?k=78ff385791a3fb37ec6355ca5a4557f2d0e70af8de80612db2d6d3ac106c5e21&o=","ReviewPhotoUrl","square160","https://q-xx.bstatic.com/xdata/images/xphoto/square144/446885864.jpg?k=78ff385791a3fb37ec6355ca5a4557f2d0e70af8de80612db2d6d3ac106c5e21&o=",,,,,,,,,,,,,"It was so neat and clean; we could feel the calmness of nature. The behavior of the staff and housekeeping was impeccable every time we left the room.","10","1/21/2025, 11:10:24 AM","910219501","Dune One Bedroom Villa","One of their managers, Zehra, was so nice and well-behaved, and took personal care of us.","Aishwarya"
"https://graph.facebook.com/v2.9/10153595776408799/picture?type=square&height=64&width=64","2024-12-22","2024-12-26","ch","Switzerland","FAMILIES","Family","1","9102195","true","","4",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"The Resort is simply put amazing. Everything about it is just perfect, from the location, the service, the team, the hygiene, the hospitality. I am traveling a lot and it was the first time i was treated like this me and my family. 
But from all the people working there me and my family want to thank from the bottom of our hearts Mr. Nikos and Miss Evi for elevating our experience in a complete different level. Those were very special holidays for my family and they both showed how great and generous people they are. But also all the team working in this resort is just magnificent. I recommend this place to everyone visiting AlUla. Once again thanks all for the unforgettable holidays and the warm welcoming.","10","12/26/2024, 8:38:22 PM","910219501","Dune One Bedroom Villa","Memories that will never be forgotten","Dimitris"
"https://lh6.googleusercontent.com/-jRhKrjN1S2U/AAAAAAAAAAI/AAAAAAAAABA/GrNvMiySFGI/s96-c/photo.jpg","2024-12-22","2024-12-24","mg","Madagascar","GROUP_OF_FRIENDS","Group","","9102195","true","Nothing.","2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Banyan tree is an earthly heaven. Everything was perfect. The staff is amazing, especially Suhad.","10","12/24/2024, 8:27:05 PM","910219501","Dune One Bedroom Villa",,"Lyra"
"https://lh3.googleusercontent.com/a/ACg8ocLmT-0QXIYnt1ZTsFoocr79OOp6rbvulM_Q4-c6fc9st7Tn8e30jw=s96-c","2024-11-23","2024-11-24","us","United States","COUPLES","Couple","","9102195","true","Staff upon arrival just standing around and you can't even tell who is working there. I had to take my own suitcases out of car because they were just standing there and talking.  The villas are a bit far from anything and you have to wait for a golf cart. They should provide each villa a golf cart or electric bike.","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Magical place with breath taking views.","10","11/27/2024, 1:26:03 AM","910219501","Dune One Bedroom Villa","Magical place and location like no other!","Mmppb"
"https://graph.facebook.com/v2.9/1015495043/picture?type=square&height=64&width=64","2024-08-22","2024-08-25","ae","United Arab Emirates","SOLO_TRAVELLERS","Solo traveler","","9102195","true","N/A","3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"I liked everything, it's a stunning property in a stunning location","10","11/11/2024, 7:56:24 AM","910219501","Dune One Bedroom Villa","Absolutely loved everything about it! I'd definitely visit again!","Gabzz06"
"https://xx.bstatic.com/static/img/review/avatars/ava-v.png","2024-10-25","2024-10-28","gb","United Kingdom","FAMILIES","Family","","9102195","true","Nothing","3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Set amongst an amazing location 
This villas are huge every facility and service you would require 
Modern and luxurious","10","11/7/2024, 10:04:39 AM","910219503","Dune Two Bedroom Pool Villa",,"Vanita"
"https://lh3.googleusercontent.com/a/AAcHTtfVt1HOsNGp0MfAlq3Rf4gRxhdcKeIDUtzcHpbNIk0c=s96-c","2024-11-02","2024-11-04","dk","Denmark","SOLO_TRAVELLERS","Solo traveler","2","9102195","true","Needs a steam/sauna section in the health/gym section","2","ReviewPhoto","409643155","PROPERTY","ReviewPhotoUrl","max1280x900","https://r-xx.bstatic.com/xdata/images/xphoto/max1280x900/409643155.jpg?k=8711398fd75442635d090e31be0f0c24c6501c1e7ccc1449c9e7255bdaf6002e&o=","ReviewPhotoUrl","square80","https://r-xx.bstatic.com/xdata/images/xphoto/square80/409643155.jpg?k=8711398fd75442635d090e31be0f0c24c6501c1e7ccc1449c9e7255bdaf6002e&o=","ReviewPhotoUrl","square160","https://r-xx.bstatic.com/xdata/images/xphoto/square144/409643155.jpg?k=8711398fd75442635d090e31be0f0c24c6501c1e7ccc1449c9e7255bdaf6002e&o=","ReviewPhoto","409643156","PROPERTY","ReviewPhotoUrl","max1280x900","https://q-xx.bstatic.com/xdata/images/xphoto/max1280x900/409643156.jpg?k=01d5fe7aa79bc540069d17eebe2247974b73d7a1c8ba8307934f6c53240de067&o=","ReviewPhotoUrl","square80","https://q-xx.bstatic.com/xdata/images/xphoto/square80/409643156.jpg?k=01d5fe7aa79bc540069d17eebe2247974b73d7a1c8ba8307934f6c53240de067&o=","ReviewPhotoUrl","square160","https://q-xx.bstatic.com/xdata/images/xphoto/square144/409643156.jpg?k=01d5fe7aa79bc540069d17eebe2247974b73d7a1c8ba8307934f6c53240de067&o=","ReviewPhoto","409643157","PROPERTY","ReviewPhotoUrl","max1280x900","https://q-xx.bstatic.com/xdata/images/xphoto/max1280x900/409643157.jpg?k=140c5c59664c19f8326e50c8d0c7408115184730df0b7c8d2a7244bf61cbeebd&o=","ReviewPhotoUrl","square80","https://q-xx.bstatic.com/xdata/images/xphoto/square80/409643157.jpg?k=140c5c59664c19f8326e50c8d0c7408115184730df0b7c8d2a7244bf61cbeebd&o=","ReviewPhotoUrl","square160","https://q-xx.bstatic.com/xdata/images/xphoto/square144/409643157.jpg?k=140c5c59664c19f8326e50c8d0c7408115184730df0b7c8d2a7244bf61cbeebd&o=",,,,,,,,,,,,,,,,,,,,,,,,,"Definetly a 5 star hotel, service, food, surroundings were all 5 star worthy.","10","11/6/2024, 5:54:55 AM","910219501","Dune One Bedroom Villa","Amazing stay, would recommend.","Majde"
"https://xx.bstatic.com/static/img/review/avatars/ava-k.png","2024-10-29","2024-10-30","hk","Hong Kong","COUPLES","Couple","","9102195","true","Limited bicycles to borrow.","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Spacious suite with spectacular landscape.

Staffs are nice and friendly.","8","10/31/2024, 4:33:59 AM","910219501","Dune One Bedroom Villa",,"Kimi"
"https://graph.facebook.com/v2.9/6905060206240620/picture?type=square&height=64&width=64","2024-10-15","2024-10-17","sa","Saudi Arabia","FAMILIES","Family","","9102195","true","Nothing","2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"The view wonderful so clean I love it. I had my mother celebrate her birthday the do every thing wonderful the make our birthday special and elegant 💕","10","10/19/2024, 11:51:34 PM","910219503","Dune Two Bedroom Pool Villa","The best quality service we have emergency situations, the get the doctor very quickly.. I really appreciate how the do","Fatmah"
"https://xx.bstatic.com/static/img/review/avatars/ava-c.png","2024-09-27","2024-09-28","us","United States","COUPLES","Couple","","9102195","true","","1","ReviewPhoto","390710345","PROPERTY","ReviewPhotoUrl","max1280x900","https://r-xx.bstatic.com/xdata/images/xphoto/max1280x900/390710345.jpg?k=6fb2f4ee6814fb6be4885868c282751c8ffc7b6532abbf9a0a92428e4acfe46c&o=","ReviewPhotoUrl","square80","https://r-xx.bstatic.com/xdata/images/xphoto/square80/390710345.jpg?k=6fb2f4ee6814fb6be4885868c282751c8ffc7b6532abbf9a0a92428e4acfe46c&o=","ReviewPhotoUrl","square160","https://r-xx.bstatic.com/xdata/images/xphoto/square144/390710345.jpg?k=6fb2f4ee6814fb6be4885868c282751c8ffc7b6532abbf9a0a92428e4acfe46c&o=","ReviewPhoto","390710347","PROPERTY","ReviewPhotoUrl","max1280x900","https://r-xx.bstatic.com/xdata/images/xphoto/max1280x900/390710347.jpg?k=831bdb4c9db775eaef5ca1cb4153c30fdfcc25f5b8b00f1d1a27a63f8b228358&o=","ReviewPhotoUrl","square80","https://r-xx.bstatic.com/xdata/images/xphoto/square80/390710347.jpg?k=831bdb4c9db775eaef5ca1cb4153c30fdfcc25f5b8b00f1d1a27a63f8b228358&o=","ReviewPhotoUrl","square160","https://r-xx.bstatic.com/xdata/images/xphoto/square144/390710347.jpg?k=831bdb4c9db775eaef5ca1cb4153c30fdfcc25f5b8b00f1d1a27a63f8b228358&o=","ReviewPhoto","390710385","PROPERTY","ReviewPhotoUrl","max1280x900","https://q-xx.bstatic.com/xdata/images/xphoto/max1280x900/390710385.jpg?k=aa7babbe3822c43d513deb402a3dcb7d449e2e0b599052cccdba8715ff5b09d7&o=","ReviewPhotoUrl","square80","https://q-xx.bstatic.com/xdata/images/xphoto/square80/390710385.jpg?k=aa7babbe3822c43d513deb402a3dcb7d449e2e0b599052cccdba8715ff5b09d7&o=","ReviewPhotoUrl","square160","https://q-xx.bstatic.com/xdata/images/xphoto/square144/390710385.jpg?k=aa7babbe3822c43d513deb402a3dcb7d449e2e0b599052cccdba8715ff5b09d7&o=","ReviewPhoto","390710414","PROPERTY","ReviewPhotoUrl","max1280x900","https://r-xx.bstatic.com/xdata/images/xphoto/max1280x900/390710414.jpg?k=47e6174e01b3e7fd188e54a7fb4848250641aaa396ce204a798605b34f1748ed&o=","ReviewPhotoUrl","square80","https://r-xx.bstatic.com/xdata/images/xphoto/square80/390710414.jpg?k=47e6174e01b3e7fd188e54a7fb4848250641aaa396ce204a798605b34f1748ed&o=","ReviewPhotoUrl","square160","https://r-xx.bstatic.com/xdata/images/xphoto/square144/390710414.jpg?k=47e6174e01b3e7fd188e54a7fb4848250641aaa396ce204a798605b34f1748ed&o=",,,,,,,,,,,,,"The extra attention to details like the massage and drink upon arrival.  The view of that Maraya from our room 316 was spectacular.  The breakfast was delicious but what I really liked was the view!  Being outdoor in this area is the best.  The pool was the best I’ve ever seen - great for photos!","10","9/29/2024, 4:17:39 PM","910219501","Dune One Bedroom Villa","Make sure you aren’t too busy sight seeing to enjoy the Banyan.  I cancelled our activities for this day and I was reall","Christine"
"https://lh4.googleusercontent.com/-UnlqkRQhfHI/AAAAAAAAAAI/AAAAAAAAHkY/a5ofCnp4lgU/photo.jpg","2024-09-12","2024-09-15","pt","Portugal","COUPLES","Couple","1","9102195","true","The only improvement point is the inside transportation service - buggies. Because it usually takes 15/20 min for it to arrive, we used to request it in advance for a specific time so this way our plans don't get messy, however 3 or 4 times our request was not met, and it did impact our plan","3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"The hotel is simply amazing, the landscape is phenomenal, the room is comfortable with an amazing view, and the staff is attentive to our needs. Undoubtedly one of the best experiences of my life.","10","9/16/2024, 6:42:03 AM","910219501","Dune One Bedroom Villa","The hotel is simply amazing, the landscape is phenomenal and the room is comfortable","Gulam"
"https://graph.facebook.com/v2.9/10156657944168281/picture?type=square&height=64&width=64","2024-09-05","2024-09-07","us","United States","GROUP_OF_FRIENDS","Group","","9102195","true","There’s absolutely nothing that I didn’t like","2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Everything in this hotel was simply amazing! The breakfast menu was diversified, the stuff always available and willing to help me .","10","9/12/2024, 3:42:02 AM","910219501","Dune One Bedroom Villa","Top notch service , top notch facilities","Anelise"
"https://xx.bstatic.com/static/img/review/avatars/ava-w.png","2024-09-05","2024-09-07","sa","Saudi Arabia","SOLO_TRAVELLERS","Solo traveler","","9102195","true","N. / A.","2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"From service, ambiance, attention to detail, tentative staff, the smiles, the little things and grand things, they simply genuinely care.","10","9/8/2024, 3:02:11 PM","910219501","Dune One Bedroom Villa","Is this to be my new home away from home?!?","Wail"
"https://xx.bstatic.com/xdata/images/xphoto/square64/117653948.jpg?k=2f9ec5b4f6a5944632c25ebcefcf0e0a1542682b0f563760307958282fe4bd47&o=","2024-08-29","2024-09-01","gb","United Kingdom","COUPLES","Couple","3","9102195","true","Nothing","3","ReviewPhoto","376136983","PROPERTY","ReviewPhotoUrl","max1280x900","https://r-xx.bstatic.com/xdata/images/xphoto/max1280x900/376136983.jpg?k=e24a8972f29e9b744349207ba91024d7d0371f856c2c1638fae6ef446eb1c2d7&o=","ReviewPhotoUrl","square80","https://r-xx.bstatic.com/xdata/images/xphoto/square80/376136983.jpg?k=e24a8972f29e9b744349207ba91024d7d0371f856c2c1638fae6ef446eb1c2d7&o=","ReviewPhotoUrl","square160","https://r-xx.bstatic.com/xdata/images/xphoto/square144/376136983.jpg?k=e24a8972f29e9b744349207ba91024d7d0371f856c2c1638fae6ef446eb1c2d7&o=","ReviewPhoto","376136994","PROPERTY","ReviewPhotoUrl","max1280x900","https://q-xx.bstatic.com/xdata/images/xphoto/max1280x900/376136994.jpg?k=ddf69eaeee4ecfce57be4baff6f887c39e13664b78115dc63c4e94e72d813422&o=","ReviewPhotoUrl","square80","https://q-xx.bstatic.com/xdata/images/xphoto/square80/376136994.jpg?k=ddf69eaeee4ecfce57be4baff6f887c39e13664b78115dc63c4e94e72d813422&o=","ReviewPhotoUrl","square160","https://q-xx.bstatic.com/xdata/images/xphoto/square144/376136994.jpg?k=ddf69eaeee4ecfce57be4baff6f887c39e13664b78115dc63c4e94e72d813422&o=","ReviewPhoto","376137006","PROPERTY","ReviewPhotoUrl","max1280x900","https://r-xx.bstatic.com/xdata/images/xphoto/max1280x900/376137006.jpg?k=9b4dc1eedb9e43727aee1898c08516c36d4735a34e0e44e52c1f4145df242592&o=","ReviewPhotoUrl","square80","https://r-xx.bstatic.com/xdata/images/xphoto/square80/376137006.jpg?k=9b4dc1eedb9e43727aee1898c08516c36d4735a34e0e44e52c1f4145df242592&o=","ReviewPhotoUrl","square160","https://r-xx.bstatic.com/xdata/images/xphoto/square144/376137006.jpg?k=9b4dc1eedb9e43727aee1898c08516c36d4735a34e0e44e52c1f4145df242592&o=",,,,,,,,,,,,,,,,,,,,,,,,,"My husband and I recently stayed at Banyan Tree AlUla for our honeymoon, and it was the most beautiful hotel we've ever experienced. From the warm welcome at reception, where we received lovely bracelets, to the stunning views of the canyons from our room, every moment felt special.
The amenities were fantastic. The private pool at our villa was great for relaxing, and the rock pool provided an even more unique experience. One of the highlights was stargazing directly from our villa; the engineers kindly turned off the surrounding lights so we could fully enjoy the starry sky. Riding bicycles delivered to our room under the stars was a truly magical experience we’ll never forget.
Breakfast at Harrat restaurant was excellent, offering a wide range of delicious options to start our day. The entire stay was filled with thoughtful touches that made our honeymoon unforgettable.","10","9/3/2024, 3:24:21 PM","910219501","Dune One Bedroom Villa","Simply amazing","Q"
"https://xx.bstatic.com/static/img/review/avatars/ava-x.png","2024-06-07","2024-06-08","hk","Hong Kong","SOLO_TRAVELLERS","Solo traveler","1","9102195","true","","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"breakfast very good","9","9/1/2024, 11:57:58 AM","910219501","Dune One Bedroom Villa",,"Xichen"
"https://xx.bstatic.com/static/img/review/avatars/ava-j.png","2024-08-23","2024-08-26","us","United States","COUPLES","Couple","1","9102195","true","Nothing, everything was five star","3","ReviewPhoto","371846552","PROPERTY","ReviewPhotoUrl","max1280x900","https://q-xx.bstatic.com/xdata/images/xphoto/max1280x900/371846552.jpg?k=4a90f4db66bba276f70567422f54fd0c2c3dce58f63b82ca4d7ab4e5eaa8d144&o=","ReviewPhotoUrl","square80","https://q-xx.bstatic.com/xdata/images/xphoto/square80/371846552.jpg?k=4a90f4db66bba276f70567422f54fd0c2c3dce58f63b82ca4d7ab4e5eaa8d144&o=","ReviewPhotoUrl","square160","https://q-xx.bstatic.com/xdata/images/xphoto/square144/371846552.jpg?k=4a90f4db66bba276f70567422f54fd0c2c3dce58f63b82ca4d7ab4e5eaa8d144&o=","ReviewPhoto","371846587","PROPERTY","ReviewPhotoUrl","max1280x900","https://q-xx.bstatic.com/xdata/images/xphoto/max1280x900/371846587.jpg?k=83aeb421ea59ac1bcc8b9cabfb04878715d9ef4d547f1621f9f5b3793ce130b9&o=","ReviewPhotoUrl","square80","https://q-xx.bstatic.com/xdata/images/xphoto/square80/371846587.jpg?k=83aeb421ea59ac1bcc8b9cabfb04878715d9ef4d547f1621f9f5b3793ce130b9&o=","ReviewPhotoUrl","square160","https://q-xx.bstatic.com/xdata/images/xphoto/square144/371846587.jpg?k=83aeb421ea59ac1bcc8b9cabfb04878715d9ef4d547f1621f9f5b3793ce130b9&o=",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"The property was everything I was expecting. The details throughout the resort were truly amazing. From the main reception where you’re greeted by friendly staff. We stayed in a two bedroom villa and it was nothing short of beautiful. The peaceful surroundings that blends perfectly within the landscape can only be described as magnificent. The thoughtful amenities inside the villa, from how each room had its own lighting and climate control, to the soaking tub bath soap were not overlooked. The outside plunging pool was cleaned daily. The restaurants and room service menu were also lovely.","10","8/27/2024, 7:24:06 AM","910219502","Dune One Bedroom Pool Villa","I couldn’t imagine a better place to stay while visiting Al Ula.","Jean"
"https://xx.bstatic.com/static/img/review/avatars/ava-a.png","2024-08-21","2024-08-22","co","Colombia","FAMILIES","Family","2","9102195","true","","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"The Staff is very friendly and professional.","10","8/24/2024, 8:38:21 AM","910219501","Dune One Bedroom Villa","Amazing Place","Ana"
